ID,NAME,URL,TYPE,SPLITED,SIZE,UPDATED
MICRODADOS_ENEM_2018.aeq.csv,microdados_enem_2018,https://raw.githubusercontent.com/incolumepy/datasets/master/datas/MICRODADOS_ENEM_2018.aeq.csv,csv,True,25000000,2020-08-07 14:44:48.853961
MICRODADOS_ENEM_2018.aer.csv,microdados_enem_2018,https://raw.githubusercontent.com/incolumepy/datasets/master/datas/MICRODADOS_ENEM_2018.aer.csv,csv,True,25000000,2020-08-07 14:44:48.853961
MICRODADOS_ENEM_2018.aes.csv,microdados_enem_2018,https://raw.githubusercontent.com/incolumepy/datasets/master/datas/MICRODADOS_ENEM_2018.aes.csv,csv,True,25000000,2020-08-07 14:44:48.853961
MICRODADOS_ENEM_2018.aet.csv,microdados_enem_2018,https://raw.githubusercontent.com/incolumepy/datasets/master/datas/MICRODADOS_ENEM_2018.aet.csv,csv,True,25000000,2020-08-07 14:44:48.853961
MICRODADOS_ENEM_2018.aeu.csv,microdados_enem_2018,https://raw.githubusercontent.com/incolumepy/datasets/master/datas/MICRODADOS_ENEM_2018.aeu.csv,csv,True,25000000,2020-08-07 14:44:48.853961
MICRODADOS_ENEM_2018.aev.csv,microdados_enem_2018,https://raw.githubusercontent.com/incolumepy/datasets/master/datas/MICRODADOS_ENEM_2018.aev.csv,csv,True,25000000,2020-08-07 14:44:48.853961
MICRODADOS_ENEM_2018.aew.csv,microdados_enem_2018,https://raw.githubusercontent.com/incolumepy/datasets/master/datas/MICRODADOS_ENEM_2018.aew.csv,csv,True,25000000,2020-08-07 14:44:48.853961
MICRODADOS_ENEM_2018.aex.csv,microdados_enem_2018,https://raw.githubusercontent.com/incolumepy/datasets/master/datas/MICRODADOS_ENEM_2018.aex.csv,csv,True,25000000,2020-08-07 14:44:48.853961
MICRODADOS_ENEM_2018.aey.csv,microdados_enem_2018,https://raw.githubusercontent.com/incolumepy/datasets/master/datas/MICRODADOS_ENEM_2018.aey.csv,csv,True,25000000,2020-08-07 14:44:48.853961
MICRODADOS_ENEM_2018.aez.csv,microdados_enem_2018,https://raw.githubusercontent.com/incolumepy/datasets/master/datas/MICRODADOS_ENEM_2018.aez.csv,csv,True,25000000,2020-08-07 14:44:48.853961
MICRODADOS_ENEM_2018.afa.csv,microdados_enem_2018,https://raw.githubusercontent.com/incolumepy/datasets/master/datas/MICRODADOS_ENEM_2018.afa.csv,csv,True,25000000,2020-08-07 14:44:48.853961
MICRODADOS_ENEM_2018.afb.csv,microdados_enem_2018,https://raw.githubusercontent.com/incolumepy/datasets/master/datas/MICRODADOS_ENEM_2018.afb.csv,csv,True,25000000,2020-08-07 14:44:48.853961
MICRODADOS_ENEM_2018.afc.csv,microdados_enem_2018,https://raw.githubusercontent.com/incolumepy/datasets/master/datas/MICRODADOS_ENEM_2018.afc.csv,csv,True,25000000,2020-08-07 14:44:48.853961
MICRODADOS_ENEM_2018.afd.csv,microdados_enem_2018,https://raw.githubusercontent.com/incolumepy/datasets/master/datas/MICRODADOS_ENEM_2018.afd.csv,csv,True,25000000,2020-08-07 14:44:48.853961
MICRODADOS_ENEM_2018.afe.csv,microdados_enem_2018,https://raw.githubusercontent.com/incolumepy/datasets/master/datas/MICRODADOS_ENEM_2018.afe.csv,csv,True,25000000,2020-08-07 14:44:48.853961
MICRODADOS_ENEM_2018.aff.csv,microdados_enem_2018,https://raw.githubusercontent.com/incolumepy/datasets/master/datas/MICRODADOS_ENEM_2018.aff.csv,csv,True,25000000,2020-08-07 14:44:48.853961
MICRODADOS_ENEM_2018.afg.csv,microdados_enem_2018,https://raw.githubusercontent.com/incolumepy/datasets/master/datas/MICRODADOS_ENEM_2018.afg.csv,csv,True,25000000,2020-08-07 14:44:48.853961
MICRODADOS_ENEM_2018.afh.csv,microdados_enem_2018,https://raw.githubusercontent.com/incolumepy/datasets/master/datas/MICRODADOS_ENEM_2018.afh.csv,csv,True,8162944,2020-08-07 14:44:48.853961
survey_results_public.csv,survey_results_public,https://raw.githubusercontent.com/incolumepy/datasets/master/datas/survey_results_public.csv,csv,False,94603888,2020-08-07 14:44:48.853961
survey_results_schema.csv,survey_results_schema,https://raw.githubusercontent.com/incolumepy/datasets/master/datas/survey_results_schema.csv,csv,False,8428,2020-08-07 14:44:48.853961
titanic_train.csv,titanic_train,https://raw.githubusercontent.com/incolumepy/datasets/master/datas/titanic_train.csv,csv,False,61194,2020-08-07 14:44:48.853961
vgsales.csv,vgsales,https://raw.githubusercontent.com/incolumepy/datasets/master/datas/vgsales.csv,csv,False,1351260,2020-08-07 14:44:48.853961
